Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Social-professional groups;Volume
202003;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;NR;320
202003;WE;Inconnue;Kwango;Activity_Zone_Resident;Activity_Zone_Worker;NR;41
202003;WE;Inconnue;Kwilu;Outside_Resident;4;NR;41
202003;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;NR;2641
202003;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;NR;1457
202003;WE;Inconnue;Kwilu;Activity_Zone_Resident;Outside_Worker;NR;42
202003;WE;Inconnue;Kwilu;Activity_Zone_Resident;Activity_Zone_Worker;NR;130
202003;WE;Inconnue;Lomami;4;4;NR;125
202003;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;NR;8104
202003;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;NR;3341
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Outside_Worker;NR;46
202003;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;1333
202003;WE;Inconnue;Lualaba;4;4;NR;287
202003;WE;Inconnue;Lualaba;4;Outside_Worker;NR;40
202003;WE;Inconnue;Lualaba;4;Activity_Zone_Worker;NR;87
202003;WE;Inconnue;Lualaba;Outside_Resident;4;NR;804
202003;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;NR;23304
202003;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;NR;17966
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;4;NR;40
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;NR;254
202003;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;NR;11505
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;1332
202003;WE;Inconnue;Mai-Ndombe;Outside_Resident;Activity_Zone_Worker;NR;41
202003;WE;Inconnue;Mai-Ndombe;Activity_Zone_Resident;Outside_Worker;NR;41
202003;WE;Inconnue;Mai-Ndombe;Activity_Zone_Resident;Activity_Zone_Worker;NR;88
202003;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;NR;1246
202003;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;NR;1261
202003;WE;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;NR;123
202003;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;NR;1149
202003;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;NR;449
202003;WE;Inconnue;Mongala;Activity_Zone_Resident;Activity_Zone_Worker;NR;41
202003;WE;Inconnue;Nord-Kivu;4;4;NR;88
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;NR;29341
202003;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;NR;24242
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;NR;436
202003;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;7462
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;NR;760
202003;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;NR;553
202003;WE;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Outside_Worker;NR;46
202003;WE;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;NR;169
202003;WE;Inconnue;Sankuru;Outside_Resident;Outside_Worker;NR;748
202003;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;NR;500
202003;WE;Inconnue;Sankuru;Activity_Zone_Resident;Activity_Zone_Worker;NR;78
202003;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;NR;29354
202003;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;NR;16745
202003;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;NR;245
202003;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;3743
202003;WE;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;NR;1531
202003;WE;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;NR;393
202003;WE;Inconnue;Sud-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;NR;130
202003;WE;Inconnue;Tanganyika;Outside_Resident;4;NR;88
202003;WE;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;NR;2958
202003;WE;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;NR;1179
202003;WE;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;NR;339
202003;WE;Inconnue;Tshopo;4;4;NR;42
202003;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;NR;13594
202003;WE;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;NR;6619
202003;WE;Inconnue;Tshopo;Activity_Zone_Resident;Outside_Worker;NR;77
202003;WE;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;NR;899
202003;WE;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;NR;550
202003;WE;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;NR;297
202003;WE;Inconnue;Tshuapa;Activity_Zone_Resident;Activity_Zone_Worker;NR;176
202003;WE;Ituri;Inconnue;Outside_Resident;Outside_Worker;NR;252
202003;WE;Ituri;Inconnue;Outside_Resident;Home_Zone_Worker;NR;42
202003;WE;Ituri;Inconnue;Home_Zone_Resident;Outside_Worker;NR;135
202003;WE;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;211
202003;WE;Ituri;Ituri;4;4;NR;41
202003;WE;Ituri;Ituri;4;Home_Activity_Zone_Worker;NR;48
202003;WE;Ituri;Ituri;Outside_Resident;Outside_Worker;NR;375
202003;WE;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;NR;260
202003;WE;Ituri;Ituri;Home_Activity_Zone_Resident;Outside_Worker;NR;41
202003;WE;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1193
202003;WE;Kasai;Inconnue;Outside_Resident;Outside_Worker;NR;171
202003;WE;Kasai;Inconnue;Outside_Resident;Home_Zone_Worker;NR;42
202003;WE;Kasai;Inconnue;Home_Zone_Resident;Outside_Worker;NR;122
202003;WE;Kasai;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;37
202003;WE;Kasai;Kasai;Outside_Resident;Outside_Worker;NR;635
202003;WE;Kasai;Kasai;Outside_Resident;Home_Activity_Zone_Worker;NR;130
202003;WE;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;344
202003;WE;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;NR;548
202003;WE;Kasai-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NR;48
202003;WE;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;301
202003;WE;Kasai-Central;Kasai-Central;4;4;NR;41
202003;WE;Kasai-Central;Kasai-Central;Outside_Resident;4;NR;82
202003;WE;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;NR;1297
202003;WE;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;546
202003;WE;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;132
202003;WE;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1883
202003;WE;Kasai-Central;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;37
202003;WE;Kasai-Oriental;Inconnue;4;4;NR;46
202003;WE;Kasai-Oriental;Inconnue;Outside_Resident;4;NR;48
202003;WE;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;NR;1543
202003;WE;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;NR;42
202003;WE;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;NR;46
202003;WE;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;639
202003;WE;Kasai-Oriental;Kasai-Oriental;4;4;NR;217
202003;WE;Kasai-Oriental;Kasai-Oriental;4;Home_Activity_Zone_Worker;NR;37
202003;WE;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;2923
202003;WE;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;NR;1024
202003;WE;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;NR;83
202003;WE;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2783
202003;WE;Kasai-Oriental;Lomami;Outside_Resident;Activity_Zone_Worker;NR;41
202003;WE;Kinshasa;Inconnue;4;4;NR;294
202003;WE;Kinshasa;Inconnue;4;Home_Zone_Worker;NR;122
202003;WE;Kinshasa;Inconnue;Outside_Resident;4;NR;40
202003;WE;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;NR;6936
202003;WE;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;NR;1159
202003;WE;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1173
202003;WE;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;7189
202003;WE;Kinshasa;Kinshasa;4;4;NR;16562
202003;WE;Kinshasa;Kinshasa;4;Outside_Worker;NR;126
202003;WE;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;NR;1053
202003;WE;Kinshasa;Kinshasa;Outside_Resident;4;NR;1461
202003;WE;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;NR;28661
202003;WE;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;NR;13182
202003;WE;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;NR;914
202003;WE;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;NR;2220
202003;WE;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;168841
202003;WE;Kinshasa;Kongo-Central;4;4;NR;46
202003;WE;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;NR;553
202003;WE;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NR;171
202003;WE;Kinshasa;Kongo-Central;Outside_Resident;Home_Zone_Worker;NR;164
202003;WE;Kinshasa;Kongo-Central;Activity_Zone_Resident;Outside_Worker;NR;40
202003;WE;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;2467
202003;WE;Kinshasa;Kongo-Central;Home_Zone_Resident;Activity_Zone_Worker;NR;214
202003;WE;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;NR;5075
202003;WE;Kinshasa;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;40
202003;WE;Kinshasa;Nord-Kivu;4;4;NR;41
202003;WE;Kinshasa;Nord-Kivu;Home_Zone_Resident;Home_Zone_Worker;NR;88
202003;WE;Kongo-Central;Inconnue;4;4;NR;1029
202003;WE;Kongo-Central;Inconnue;4;Outside_Worker;NR;46
202003;WE;Kongo-Central;Inconnue;4;Home_Zone_Worker;NR;162
202003;WE;Kongo-Central;Inconnue;Outside_Resident;4;NR;177
202003;WE;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;NR;12663
202003;WE;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NR;5792
202003;WE;Kongo-Central;Inconnue;Home_Zone_Resident;4;NR;85
202003;WE;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NR;4961
202003;WE;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;60191
202003;WE;Kongo-Central;Kinshasa;Outside_Resident;Outside_Worker;NR;265
202003;WE;Kongo-Central;Kinshasa;Outside_Resident;Home_Zone_Worker;NR;40
202003;WE;Kongo-Central;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;177
202003;WE;Kongo-Central;Kinshasa;Home_Zone_Resident;Activity_Zone_Worker;NR;89
202003;WE;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;1902
202003;WE;Kongo-Central;Kongo-Central;4;4;NR;26462
202003;WE;Kongo-Central;Kongo-Central;4;Outside_Worker;NR;250
202003;WE;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;NR;6663
202003;WE;Kongo-Central;Kongo-Central;Outside_Resident;4;NR;2043
202003;WE;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;NR;65833
202003;WE;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;52187
202003;WE;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;NR;2292
202003;WE;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;8678
202003;WE;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1348152
202003;WE;Kwango;Inconnue;Outside_Resident;Outside_Worker;NR;41
202003;WE;Kwango;Kinshasa;Outside_Resident;Outside_Worker;NR;37
202003;WE;Kwango;Kwango;4;4;NR;40
202003;WE;Kwango;Kwango;Outside_Resident;Outside_Worker;NR;376
202003;WE;Kwango;Kwango;Outside_Resident;Home_Activity_Zone_Worker;NR;122
202003;WE;Kwilu;Inconnue;Outside_Resident;Outside_Worker;NR;255
202003;WE;Kwilu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;81
202003;WE;Kwilu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;80
202003;WE;Kwilu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;41
202003;WE;Kwilu;Kwilu;4;4;NR;48
202003;WE;Kwilu;Kwilu;Outside_Resident;Outside_Worker;NR;471
202003;WE;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;NR;213
202003;WE;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;493
202003;WE;Lomami;Inconnue;Outside_Resident;Outside_Worker;NR;504
202003;WE;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NR;174
202003;WE;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NR;42
202003;WE;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;538
202003;WE;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;46
202003;WE;Lomami;Lomami;4;4;NR;89
202003;WE;Lomami;Lomami;Outside_Resident;Outside_Worker;NR;2117
202003;WE;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;NR;535
202003;WE;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;NR;81
202003;WE;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2832
202003;WE;Lualaba;Haut-Katanga;Outside_Resident;Outside_Worker;NR;90
202003;WE;Lualaba;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;NR;127
202003;WE;Lualaba;Haut-Katanga;Outside_Resident;Home_Zone_Worker;NR;84
202003;WE;Lualaba;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;NR;41
202003;WE;Lualaba;Inconnue;4;4;NR;41
202003;WE;Lualaba;Inconnue;Outside_Resident;Outside_Worker;NR;1689
202003;WE;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;NR;450
202003;WE;Lualaba;Inconnue;Home_Zone_Resident;4;NR;37
202003;WE;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;NR;543
202003;WE;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;3066
202003;WE;Lualaba;Lualaba;4;4;NR;1042
202003;WE;Lualaba;Lualaba;4;Home_Activity_Zone_Worker;NR;46
202003;WE;Lualaba;Lualaba;Outside_Resident;4;NR;303
202003;WE;Lualaba;Lualaba;Outside_Resident;Outside_Worker;NR;5594
202003;WE;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;NR;4108
202003;WE;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;NR;167
202003;WE;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;NR;375
202003;WE;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;78575
202003;WE;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;NR;126
202003;WE;Mai-Ndombe;Kinshasa;4;4;NR;46
202003;WE;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;357
202003;WE;Maniema;Inconnue;Outside_Resident;Outside_Worker;NR;170
202003;WE;Maniema;Inconnue;Outside_Resident;Home_Zone_Worker;NR;88
202003;WE;Maniema;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;40
202003;WE;Maniema;Maniema;Outside_Resident;Outside_Worker;NR;292
202003;WE;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;NR;163
202003;WE;Maniema;Maniema;Home_Activity_Zone_Resident;Outside_Worker;NR;84
202003;WE;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;418
202003;WE;Mongala;Inconnue;Outside_Resident;Outside_Worker;NR;212
202003;WE;Mongala;Inconnue;Outside_Resident;Home_Zone_Worker;NR;83
202003;WE;Mongala;Mongala;Outside_Resident;Outside_Worker;NR;79
202003;WE;Mongala;Mongala;Outside_Resident;Home_Activity_Zone_Worker;NR;79
202003;WE;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;2263
202003;WE;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;640
202003;WE;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1170
202003;WE;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1464
202003;WE;Nord-Kivu;Ituri;Outside_Resident;Outside_Worker;NR;40
202003;WE;Nord-Kivu;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;41
202003;WE;Nord-Kivu;Nord-Kivu;4;4;NR;122
202003;WE;Nord-Kivu;Nord-Kivu;4;Home_Activity_Zone_Worker;NR;81
202003;WE;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NR;4345
202003;WE;Nord-Kivu;Nord-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;3428
202003;WE;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;756
202003;WE;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;13398
202003;WE;Nord-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;41
202003;WE;Nord-Ubangi;Inconnue;Home_Zone_Resident;Outside_Worker;NR;82
202003;WE;Nord-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;48
202003;WE;Nord-Ubangi;Nord-Ubangi;Outside_Resident;Outside_Worker;NR;48
202003;WE;Nord-Ubangi;Nord-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;160
202003;WE;Sankuru;Inconnue;Outside_Resident;Outside_Worker;NR;116
202003;WE;Sankuru;Sankuru;Outside_Resident;Outside_Worker;NR;431
202003;WE;Sankuru;Sankuru;Outside_Resident;Home_Activity_Zone_Worker;NR;88
202003;WE;Sankuru;Sankuru;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;123
202003;WE;Sud-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;1940
202003;WE;Sud-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;581
202003;WE;Sud-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;175
202003;WE;Sud-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1017
202003;WE;Sud-Kivu;Sud-Kivu;4;4;NR;129
202003;WE;Sud-Kivu;Sud-Kivu;Outside_Resident;Outside_Worker;NR;5030
202003;WE;Sud-Kivu;Sud-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;2834
202003;WE;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;168
202003;WE;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;8158
202003;WE;Sud-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;90
202003;WE;Sud-Ubangi;Inconnue;Outside_Resident;Home_Zone_Worker;NR;40
202003;WE;Sud-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;41
202003;WE;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Outside_Worker;NR;425
202003;WE;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Home_Activity_Zone_Worker;NR;131
202003;WE;Sud-Ubangi;Sud-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;715
202003;WE;Tanganyika;Inconnue;Outside_Resident;Outside_Worker;NR;165
202003;WE;Tanganyika;Inconnue;Outside_Resident;Home_Zone_Worker;NR;89
202003;WE;Tanganyika;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;40
202003;WE;Tanganyika;Tanganyika;Outside_Resident;Outside_Worker;NR;334
202003;WE;Tanganyika;Tanganyika;Outside_Resident;Home_Activity_Zone_Worker;NR;208
202003;WE;Tanganyika;Tanganyika;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;250
202003;WE;Tshopo;Inconnue;Outside_Resident;Outside_Worker;NR;788
202003;WE;Tshopo;Inconnue;Outside_Resident;Home_Zone_Worker;NR;127
202003;WE;Tshopo;Inconnue;Home_Zone_Resident;Outside_Worker;NR;126
202003;WE;Tshopo;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;237
202003;WE;Tshopo;Tshopo;4;4;NR;78
202003;WE;Tshopo;Tshopo;Outside_Resident;Outside_Worker;NR;3122
202003;WE;Tshopo;Tshopo;Outside_Resident;Home_Activity_Zone_Worker;NR;1364
202003;WE;Tshopo;Tshopo;Home_Activity_Zone_Resident;Outside_Worker;NR;46
202003;WE;Tshopo;Tshopo;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;3541
202003;WE;Tshuapa;Inconnue;Outside_Resident;Outside_Worker;NR;42
202003;WE;Tshuapa;Inconnue;Home_Zone_Resident;Outside_Worker;NR;46
202003;WE;Tshuapa;Tshuapa;Outside_Resident;Outside_Worker;NR;40
202003;WE;Tshuapa;Tshuapa;Outside_Resident;Home_Activity_Zone_Worker;NR;139
202003;WE;Tshuapa;Tshuapa;Home_Activity_Zone_Resident;Outside_Worker;NR;42
202003;WE;Tshuapa;Tshuapa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;243
202004;JO;Bas-Uele;Bas-Uele;Outside_Resident;Outside_Worker;NR;233
202004;JO;Bas-Uele;Bas-Uele;Outside_Resident;Home_Activity_Zone_Worker;NR;40
202004;JO;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;Outside_Worker;NR;40
202004;JO;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;355
202004;JO;Equateur;Equateur;4;4;NR;155
202004;JO;Equateur;Equateur;Outside_Resident;Outside_Worker;NR;2246
202004;JO;Equateur;Equateur;Outside_Resident;Home_Activity_Zone_Worker;NR;162
202004;JO;Equateur;Equateur;Home_Activity_Zone_Resident;Outside_Worker;NR;366
202004;JO;Equateur;Equateur;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;724
202004;JO;Equateur;Inconnue;Outside_Resident;Outside_Worker;NR;1025
202004;JO;Equateur;Inconnue;Outside_Resident;Home_Zone_Worker;NR;41
202004;JO;Equateur;Inconnue;Home_Zone_Resident;Outside_Worker;NR;533
202004;JO;Equateur;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;203
202004;JO;Haut-Katanga;Haut-Katanga;4;4;NR;481
202004;JO;Haut-Katanga;Haut-Katanga;4;Home_Activity_Zone_Worker;NR;138
202004;JO;Haut-Katanga;Haut-Katanga;Outside_Resident;4;NR;453
202004;JO;Haut-Katanga;Haut-Katanga;Outside_Resident;Outside_Worker;NR;54455
202004;JO;Haut-Katanga;Haut-Katanga;Outside_Resident;Home_Activity_Zone_Worker;NR;69909
202004;JO;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;4;NR;225
202004;JO;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Outside_Worker;NR;9757
202004;JO;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;569557
202004;JO;Haut-Katanga;Inconnue;4;4;NR;37
202004;JO;Haut-Katanga;Inconnue;Outside_Resident;4;NR;31
202004;JO;Haut-Katanga;Inconnue;Outside_Resident;Outside_Worker;NR;13970
202004;JO;Haut-Katanga;Inconnue;Outside_Resident;Home_Zone_Worker;NR;9957
202004;JO;Haut-Katanga;Inconnue;Home_Zone_Resident;Outside_Worker;NR;7785
202004;JO;Haut-Katanga;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;47819
202004;JO;Haut-Katanga;Lualaba;Outside_Resident;Outside_Worker;NR;77
202004;JO;Haut-Katanga;Lualaba;Outside_Resident;Activity_Zone_Worker;NR;35
202004;JO;Haut-Katanga;Lualaba;Outside_Resident;Home_Zone_Worker;NR;75
202004;JO;Haut-Katanga;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;NR;161
202004;JO;Haut-Katanga;Lualaba;Home_Zone_Resident;Activity_Zone_Worker;NR;71
202004;JO;Haut-Katanga;Lualaba;Home_Zone_Resident;Home_Zone_Worker;NR;791
202004;JO;Haut-Lomami;Haut-Lomami;4;4;NR;82
202004;JO;Haut-Lomami;Haut-Lomami;Outside_Resident;4;NR;40
202004;JO;Haut-Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;NR;2222
202004;JO;Haut-Lomami;Haut-Lomami;Outside_Resident;Home_Activity_Zone_Worker;NR;814
202004;JO;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Outside_Worker;NR;159
202004;JO;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2384
202004;JO;Haut-Lomami;Inconnue;4;4;NR;40
202004;JO;Haut-Lomami;Inconnue;Outside_Resident;Outside_Worker;NR;504
202004;JO;Haut-Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NR;287
202004;JO;Haut-Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NR;275
202004;JO;Haut-Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;304
202004;JO;Haut-Uele;Haut-Uele;Outside_Resident;Outside_Worker;NR;316
202004;JO;Haut-Uele;Inconnue;Outside_Resident;Outside_Worker;NR;40
202004;JO;Inconnue;Bas-Uele;Outside_Resident;Outside_Worker;NR;430
202004;JO;Inconnue;Bas-Uele;Outside_Resident;Activity_Zone_Worker;NR;477
202004;JO;Inconnue;Equateur;Outside_Resident;Outside_Worker;NR;2834
202004;JO;Inconnue;Equateur;Outside_Resident;Activity_Zone_Worker;NR;237
202004;JO;Inconnue;Equateur;Activity_Zone_Resident;Outside_Worker;NR;200
202004;JO;Inconnue;Equateur;Activity_Zone_Resident;Activity_Zone_Worker;NR;242
202004;JO;Inconnue;Haut-Katanga;4;4;NR;657
202004;JO;Inconnue;Haut-Katanga;4;Outside_Worker;NR;41
202004;JO;Inconnue;Haut-Katanga;4;Activity_Zone_Worker;NR;41
202004;JO;Inconnue;Haut-Katanga;Outside_Resident;4;NR;663
202004;JO;Inconnue;Haut-Katanga;Outside_Resident;Outside_Worker;NR;131788
202004;JO;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;NR;241990
