Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Age;Volume
202002;JO;Inconnue;Kwilu;4;4;18-24;37
202002;JO;Inconnue;Kwilu;4;4;35-44;38
202002;JO;Inconnue;Kwilu;Outside_Resident;4;55-64;38
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;18-24;691
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;25-34;1003
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;35-44;579
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;45-54;291
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;55-64;24
202002;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;<18;1351
202002;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;18-24;448
202002;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;25-34;692
202002;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;35-44;447
202002;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;45-54;212
202002;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;<18;830
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;18-24;1577
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;25-34;1691
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;35-44;927
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;45-54;590
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;55-64;254
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;<18;2707
202002;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;>65;21
202002;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;18-24;671
202002;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;25-34;645
202002;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;35-44;283
202002;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;45-54;147
202002;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;<18;909
202002;JO;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;18-24;238
202002;JO;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;265
202002;JO;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;35-44;70
202002;JO;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;<18;394
202002;JO;Inconnue;Lualaba;4;4;25-34;160
202002;JO;Inconnue;Lualaba;4;4;35-44;78
202002;JO;Inconnue;Lualaba;4;4;45-54;22
202002;JO;Inconnue;Lualaba;4;4;<18;223
202002;JO;Inconnue;Lualaba;Outside_Resident;4;18-24;54
202002;JO;Inconnue;Lualaba;Outside_Resident;4;25-34;272
202002;JO;Inconnue;Lualaba;Outside_Resident;4;35-44;87
202002;JO;Inconnue;Lualaba;Outside_Resident;4;45-54;44
202002;JO;Inconnue;Lualaba;Outside_Resident;4;55-64;30
202002;JO;Inconnue;Lualaba;Outside_Resident;4;<18;556
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;18-24;4187
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;25-34;7604
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;35-44;4234
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;45-54;2292
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;55-64;1265
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;<18;12721
202002;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;>65;511
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;18-24;2601
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;25-34;5474
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;35-44;3168
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;45-54;1767
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;55-64;943
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;<18;6454
202002;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;>65;283
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;4;25-34;24
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;4;<18;45
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;25-34;30
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;<18;98
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;18-24;3034
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;25-34;6526
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;35-44;3813
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;45-54;2146
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;55-64;1079
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;<18;7983
202002;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;>65;360
202002;JO;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;18-24;45
202002;JO;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;25-34;102
202002;JO;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;<18;176
202002;JO;Inconnue;Maniema;4;4;<18;37
202002;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;18-24;96
202002;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;25-34;372
202002;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;35-44;190
202002;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;45-54;46
202002;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;<18;765
202002;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;18-24;114
202002;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;25-34;502
202002;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;35-44;205
202002;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;45-54;95
202002;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;<18;756
202002;JO;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;25-34;23
202002;JO;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;<18;76
202002;JO;Inconnue;Mongala;Outside_Resident;Outside_Worker;18-24;181
202002;JO;Inconnue;Mongala;Outside_Resident;Outside_Worker;25-34;295
202002;JO;Inconnue;Mongala;Outside_Resident;Outside_Worker;35-44;40
202002;JO;Inconnue;Mongala;Outside_Resident;Outside_Worker;<18;421
202002;JO;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;<18;23
202002;JO;Inconnue;Nord-Kivu;4;4;<18;44
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;4;<18;47
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;18-24;7106
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;25-34;10702
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;35-44;5480
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;45-54;2960
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;55-64;1460
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;<18;15274
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;>65;625
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;5170
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;8440
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;4686
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;2578
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;1258
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;<18;10011
202002;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;>65;510
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;25-34;22
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;<18;45
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;2257
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;3503
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1917
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;1026
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;345
202002;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;3988
202002;JO;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;25-34;21
202002;JO;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;<18;24
202002;JO;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;41
202002;JO;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;<18;69
202002;JO;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;18-24;22
202002;JO;Inconnue;Sankuru;Outside_Resident;Outside_Worker;18-24;23
202002;JO;Inconnue;Sankuru;Outside_Resident;Outside_Worker;25-34;101
202002;JO;Inconnue;Sankuru;Outside_Resident;Outside_Worker;35-44;29
202002;JO;Inconnue;Sankuru;Outside_Resident;Outside_Worker;<18;298
202002;JO;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;18-24;25
202002;JO;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;25-34;224
202002;JO;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;<18;137
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;4;35-44;23
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;18-24;6461
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;25-34;9165
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;35-44;4588
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;45-54;2569
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;55-64;1367
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;<18;12597
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;>65;611
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;3402
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;5354
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;2865
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;1641
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;1009
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;<18;5873
202002;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;>65;449
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;25-34;21
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;<18;23
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1443
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;2384
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1254
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;703
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;268
202002;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;2596
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;4;35-44;39
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;18-24;359
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;25-34;534
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;35-44;185
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;45-54;29
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;<18;888
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;18-24;49
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;137
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;35-44;22
202002;JO;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;<18;426
202002;JO;Inconnue;Sud-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;<18;33
202002;JO;Inconnue;Tanganyika;Outside_Resident;4;25-34;26
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;18-24;297
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;25-34;670
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;35-44;359
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;45-54;137
202002;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;<18;746
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;25-34;178
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;35-44;47
202002;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;<18;153
202002;JO;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;25-34;41
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;18-24;2245
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;25-34;3494
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;35-44;1880
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;45-54;996
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;55-64;455
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;<18;4956
202002;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;>65;74
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;18-24;932
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;25-34;1692
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;35-44;955
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;45-54;505
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;55-64;256
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;<18;2098
202002;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;>65;40
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;18-24;23
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;25-34;186
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;35-44;28
202002;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;<18;335
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;25-34;126
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;35-44;23
202002;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;<18;138
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;18-24;96
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;25-34;382
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;35-44;118
202002;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;<18;440
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;18-24;21
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;25-34;56
202002;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;<18;52
202002;JO;Ituri;Inconnue;Home_Zone_Resident;Outside_Worker;<18;21
202002;JO;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;25-34;47
202002;JO;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;<18;21
202002;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;25-34;81
202002;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;<18;144
202002;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;25-34;96
202002;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;<18;72
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;18-24;534
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;25-34;1069
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;35-44;567
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;45-54;136
202002;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;<18;1260
202002;JO;Kasai;Inconnue;4;4;45-54;38
202002;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;25-34;27
202002;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;<18;38
202002;JO;Kasai;Kasai;4;4;45-54;25
202002;JO;Kasai;Kasai;4;4;<18;44
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;18-24;45
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;25-34;47
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;35-44;22
202002;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;<18;176
202002;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;25-34;21
202002;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;<18;131
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;18-24;30
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;25-34;42
202002;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;<18;92
202002;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;<18;25
202002;JO;Kasai-Central;Kasai-Central;4;4;<18;28
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;18-24;22
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;25-34;121
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;<18;257
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;18-24;21
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;25-34;49
202002;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;<18;128
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;18-24;196
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;25-34;485
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;35-44;93
202002;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;<18;587
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;18-24;110
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;25-34;127
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;35-44;27
202002;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;<18;394
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;18-24;123
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;25-34;132
202002;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;<18;280
202002;JO;Kasai-Oriental;Kasai-Oriental;4;4;<18;45
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;18-24;415
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;25-34;444
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;35-44;63
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;45-54;33
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;<18;881
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;18-24;91
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;25-34;96
202002;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;<18;326
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;18-24;1563
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;25-34;1870
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;35-44;1137
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;45-54;857
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;55-64;576
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;<18;2306
202002;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;>65;128
202002;JO;Kinshasa;Equateur;Home_Zone_Resident;Home_Zone_Worker;25-34;24
202002;JO;Kinshasa;Inconnue;4;4;25-34;56
202002;JO;Kinshasa;Inconnue;4;4;45-54;21
202002;JO;Kinshasa;Inconnue;4;4;<18;206
202002;JO;Kinshasa;Inconnue;4;Home_Zone_Worker;25-34;76
202002;JO;Kinshasa;Inconnue;Outside_Resident;4;<18;29
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;18-24;1285
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;25-34;2285
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;35-44;1253
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;45-54;805
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;55-64;287
202002;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;<18;3884
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;18-24;83
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;25-34;429
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;35-44;185
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;45-54;56
202002;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;<18;662
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;25-34;39
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;<18;56
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;18-24;113
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;25-34;526
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;35-44;152
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;<18;811
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;18-24;2416
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;25-34;4698
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;35-44;2714
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;45-54;1659
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;55-64;782
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;<18;6859
202002;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;>65;206
202002;JO;Kinshasa;Kasai-Central;Home_Zone_Resident;Home_Zone_Worker;18-24;39
202002;JO;Kinshasa;Kasai-Central;Home_Zone_Resident;Home_Zone_Worker;<18;37
202002;JO;Kinshasa;Kinshasa;4;4;18-24;4073
202002;JO;Kinshasa;Kinshasa;4;4;25-34;8899
202002;JO;Kinshasa;Kinshasa;4;4;35-44;4880
202002;JO;Kinshasa;Kinshasa;4;4;45-54;3404
202002;JO;Kinshasa;Kinshasa;4;4;55-64;1462
202002;JO;Kinshasa;Kinshasa;4;4;<18;16892
202002;JO;Kinshasa;Kinshasa;4;4;>65;590
202002;JO;Kinshasa;Kinshasa;4;Outside_Worker;45-54;67
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;18-24;144
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;25-34;636
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;35-44;368
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;45-54;150
202002;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;<18;1332
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;18-24;103
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;25-34;638
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;35-44;125
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;45-54;96
202002;JO;Kinshasa;Kinshasa;Outside_Resident;4;55-64;31
